Targa,Scadenza,Data_pagamento,Primo_Avviso,Secondo_Avviso,Bollo,Mora,Interessi
"GM471AS","02/28/69 00:00:00",,,,1,,
"GM471AS","02/28/70 00:00:00",,,,1,,
"GM471AS","02/28/71 00:00:00",,,,1,,
"GM471AS","02/29/72 00:00:00",,,,1,,
"GM471AS","02/28/73 00:00:00",,,,1,,
"GM481AS","10/31/39 00:00:00",,,,1,,
"GM480AS","02/28/23 00:00:00","03/29/23 00:00:00",,,1,,
"GM480AS","06/30/23 00:00:00","07/26/23 00:00:00",,,1,,
"GM480AS","10/31/23 00:00:00","11/29/23 00:00:00",,,1,,
"GM480AS","02/29/24 00:00:00","03/27/24 00:00:00",,,1,,
"GM480AS","06/30/24 00:00:00","07/31/24 00:00:00",,,1,,
"GM480AS","10/31/24 00:00:00","11/28/24 00:00:00",,,1,,
"GM480AS","02/28/25 00:00:00","03/28/25 00:00:00",,,1,,
"GM480AS","06/30/25 00:00:00","07/28/25 00:00:00",,,1,,
"GM480AS","10/31/25 00:00:00","11/19/25 00:00:00",,,1,,
"GM480AS","02/28/26 00:00:00",,,,1,,
"GM480AS","06/30/26 00:00:00",,,,1,,
"GM480AS","10/31/26 00:00:00",,,,1,,
"GM480AS","02/28/27 00:00:00",,,,1,,
"GM480AS","06/30/27 00:00:00",,,,1,,
"GM480AS","10/31/27 00:00:00",,,,1,,
"GM480AS","02/29/28 00:00:00",,,,1,,
"GM480AS","06/30/28 00:00:00",,,,1,,
"GM480AS","10/31/28 00:00:00",,,,1,,
"GM480AS","02/28/29 00:00:00",,,,1,,
"GM480AS","06/30/29 00:00:00",,,,1,,
"GM480AS","10/31/29 00:00:00",,,,1,,
"GM480AS","02/28/30 00:00:00",,,,1,,
"GM480AS","06/30/30 00:00:00",,,,1,,
"GM480AS","10/31/30 00:00:00",,,,1,,
"GM480AS","02/28/31 00:00:00",,,,1,,
"GM480AS","06/30/31 00:00:00",,,,1,,
"GM480AS","10/31/31 00:00:00",,,,1,,
"GM480AS","02/29/32 00:00:00",,,,1,,
"GM480AS","06/30/32 00:00:00",,,,1,,
"GM480AS","10/31/32 00:00:00",,,,1,,
"GM480AS","02/28/33 00:00:00",,,,1,,
"GM480AS","06/30/33 00:00:00",,,,1,,
"GM480AS","10/31/33 00:00:00",,,,1,,
"GM480AS","02/28/34 00:00:00",,,,1,,
"GM480AS","06/30/34 00:00:00",,,,1,,
"GM480AS","10/31/34 00:00:00",,,,1,,
"GM480AS","02/28/35 00:00:00",,,,1,,
"GM480AS","06/30/35 00:00:00",,,,1,,
"GM480AS","10/31/35 00:00:00",,,,1,,
"GM480AS","02/29/36 00:00:00",,,,1,,
"GM480AS","06/30/36 00:00:00",,,,1,,
"GM480AS","10/31/36 00:00:00",,,,1,,
"GM480AS","02/28/37 00:00:00",,,,1,,
"GM480AS","06/30/37 00:00:00",,,,1,,
"GM480AS","10/31/37 00:00:00",,,,1,,
"GM480AS","02/28/38 00:00:00",,,,1,,
"GM480AS","06/30/38 00:00:00",,,,1,,
"GM480AS","10/31/38 00:00:00",,,,1,,
"GM480AS","02/28/39 00:00:00",,,,1,,
"GM480AS","06/30/39 00:00:00",,,,1,,
"GM480AS","10/31/39 00:00:00",,,,1,,
"GM479AS","02/28/23 00:00:00","03/29/23 00:00:00",,,1,,
"GM479AS","06/30/23 00:00:00","07/26/23 00:00:00",,,1,,
"GM479AS","10/31/23 00:00:00","11/29/23 00:00:00",,,1,,
"GM479AS","02/29/24 00:00:00","03/27/24 00:00:00",,,1,,
"GM479AS","06/30/24 00:00:00","07/31/24 00:00:00",,,1,,
"GM479AS","10/31/24 00:00:00","11/28/24 00:00:00",,,1,,
"GM479AS","02/28/25 00:00:00","03/28/25 00:00:00",,,1,,
"GM479AS","06/30/25 00:00:00","07/28/25 00:00:00",,,1,,
"GM479AS","10/31/25 00:00:00","11/19/25 00:00:00",,,1,,
"GM479AS","02/28/26 00:00:00",,,,1,,
"GM479AS","06/30/26 00:00:00",,,,1,,
"GM479AS","10/31/26 00:00:00",,,,1,,
"GM479AS","02/28/27 00:00:00",,,,1,,
"GM479AS","06/30/27 00:00:00",,,,1,,
"GM479AS","10/31/27 00:00:00",,,,1,,
"GM479AS","02/29/28 00:00:00",,,,1,,
"GM479AS","06/30/28 00:00:00",,,,1,,
"GM479AS","10/31/28 00:00:00",,,,1,,
"GM479AS","02/28/29 00:00:00",,,,1,,
"GM479AS","06/30/29 00:00:00",,,,1,,
"GM479AS","10/31/29 00:00:00",,,,1,,
"GM479AS","02/28/30 00:00:00",,,,1,,
"GM479AS","06/30/30 00:00:00",,,,1,,
"GM479AS","10/31/30 00:00:00",,,,1,,
"GM479AS","02/28/31 00:00:00",,,,1,,
"GM479AS","06/30/31 00:00:00",,,,1,,
"GM479AS","10/31/31 00:00:00",,,,1,,
"GM479AS","02/29/32 00:00:00",,,,1,,
"GM479AS","06/30/32 00:00:00",,,,1,,
"GM479AS","10/31/32 00:00:00",,,,1,,
"GM479AS","02/28/33 00:00:00",,,,1,,
"GM479AS","06/30/33 00:00:00",,,,1,,
"GM479AS","10/31/33 00:00:00",,,,1,,
"GM479AS","02/28/34 00:00:00",,,,1,,
"GM479AS","06/30/34 00:00:00",,,,1,,
"GM479AS","10/31/34 00:00:00",,,,1,,
"GM479AS","02/28/35 00:00:00",,,,1,,
"GM479AS","06/30/35 00:00:00",,,,1,,
"GM479AS","10/31/35 00:00:00",,,,1,,
"GM479AS","02/29/36 00:00:00",,,,1,,
"GM479AS","06/30/36 00:00:00",,,,1,,
"GM479AS","10/31/36 00:00:00",,,,1,,
"GM479AS","02/28/37 00:00:00",,,,1,,
"GM479AS","06/30/37 00:00:00",,,,1,,
"GM479AS","10/31/37 00:00:00",,,,1,,
"GM479AS","02/28/38 00:00:00",,,,1,,
"GM479AS","06/30/38 00:00:00",,,,1,,
"GM479AS","10/31/38 00:00:00",,,,1,,
"GM479AS","02/28/39 00:00:00",,,,1,,
"GM479AS","06/30/39 00:00:00",,,,1,,
"GM479AS","10/31/39 00:00:00",,,,1,,
"GM478AS","02/28/23 00:00:00","03/29/23 00:00:00",,,1,,
"GM478AS","06/30/23 00:00:00","07/26/23 00:00:00",,,1,,
"GM478AS","10/31/23 00:00:00","11/29/23 00:00:00",,,1,,
"GM478AS","02/29/24 00:00:00","03/27/24 00:00:00",,,1,,
"GM478AS","06/30/24 00:00:00","07/31/24 00:00:00",,,1,,
"GM478AS","10/31/24 00:00:00","11/28/24 00:00:00",,,1,,
"GM478AS","02/28/25 00:00:00","03/28/25 00:00:00",,,1,,
"GM478AS","06/30/25 00:00:00","07/28/25 00:00:00",,,1,,
"GM478AS","10/31/25 00:00:00","11/19/25 00:00:00",,,1,,
"GM478AS","02/28/26 00:00:00",,,,1,,
"GM478AS","06/30/26 00:00:00",,,,1,,
"GM478AS","10/31/26 00:00:00",,,,1,,
"GM478AS","02/28/27 00:00:00",,,,1,,
"GM478AS","06/30/27 00:00:00",,,,1,,
"GM478AS","10/31/27 00:00:00",,,,1,,
"GM478AS","02/29/28 00:00:00",,,,1,,
"GM478AS","06/30/28 00:00:00",,,,1,,
"GM478AS","10/31/28 00:00:00",,,,1,,
"GM478AS","02/28/29 00:00:00",,,,1,,
"GM478AS","06/30/29 00:00:00",,,,1,,
"GM478AS","10/31/29 00:00:00",,,,1,,
"GM478AS","02/28/30 00:00:00",,,,1,,
"GM478AS","06/30/30 00:00:00",,,,1,,
"GM478AS","10/31/30 00:00:00",,,,1,,
"GM478AS","02/28/31 00:00:00",,,,1,,
"GM478AS","06/30/31 00:00:00",,,,1,,
"GM478AS","10/31/31 00:00:00",,,,1,,
"GM478AS","02/29/32 00:00:00",,,,1,,
"GM478AS","06/30/32 00:00:00",,,,1,,
"GM478AS","10/31/32 00:00:00",,,,1,,
"GM478AS","02/28/33 00:00:00",,,,1,,
"GM478AS","06/30/33 00:00:00",,,,1,,
"GM478AS","10/31/33 00:00:00",,,,1,,
"GM478AS","02/28/34 00:00:00",,,,1,,
"GM478AS","06/30/34 00:00:00",,,,1,,
"GM478AS","10/31/34 00:00:00",,,,1,,
"GM478AS","02/28/35 00:00:00",,,,1,,
"GM478AS","06/30/35 00:00:00",,,,1,,
"GM478AS","10/31/35 00:00:00",,,,1,,
"GM478AS","02/29/36 00:00:00",,,,1,,
"GM478AS","06/30/36 00:00:00",,,,1,,
"GM478AS","10/31/36 00:00:00",,,,1,,
"GM478AS","02/28/37 00:00:00",,,,1,,
"GM478AS","06/30/37 00:00:00",,,,1,,
"GM478AS","10/31/37 00:00:00",,,,1,,
"GM478AS","02/28/38 00:00:00",,,,1,,
"GM478AS","06/30/38 00:00:00",,,,1,,
"GM478AS","10/31/38 00:00:00",,,,1,,
"GM478AS","02/28/39 00:00:00",,,,1,,
"GM478AS","06/30/39 00:00:00",,,,1,,
"GM478AS","10/31/39 00:00:00",,,,1,,
"GF272JK","10/31/73 00:00:00",,,,1,,
"GM459AS","02/28/71 00:00:00",,,,1,,
"GM459AS","02/29/72 00:00:00",,,,1,,
"GM459AS","02/28/73 00:00:00",,,,1,,
"GM458AS","02/28/23 00:00:00","03/17/23 00:00:00",,,1,,
"GM458AS","02/29/24 00:00:00","03/12/24 00:00:00",,,1,,
"GM458AS","02/28/25 00:00:00","03/05/25 00:00:00",,,1,,
"GM458AS","02/28/26 00:00:00",,,,1,,
"GM458AS","02/28/27 00:00:00",,,,1,,
"GM458AS","02/29/28 00:00:00",,,,1,,
"GM458AS","02/28/29 00:00:00",,,,1,,
"GM458AS","02/28/30 00:00:00",,,,1,,
"GM458AS","02/28/31 00:00:00",,,,1,,
"GM458AS","02/29/32 00:00:00",,,,1,,
"GM458AS","02/28/33 00:00:00",,,,1,,
"GM458AS","02/28/34 00:00:00",,,,1,,
"GM458AS","02/28/35 00:00:00",,,,1,,
"GM458AS","02/29/36 00:00:00",,,,1,,
"GM458AS","02/28/37 00:00:00",,,,1,,
"GM458AS","02/28/38 00:00:00",,,,1,,
"GM458AS","02/28/39 00:00:00",,,,1,,
"GM458AS","02/29/40 00:00:00",,,,1,,
"GM458AS","02/28/41 00:00:00",,,,1,,
"GM458AS","02/28/42 00:00:00",,,,1,,
"GM458AS","02/28/43 00:00:00",,,,1,,
"GM458AS","02/29/44 00:00:00",,,,1,,
"GM458AS","02/28/45 00:00:00",,,,1,,
"GM458AS","02/28/46 00:00:00",,,,1,,
"GM458AS","02/28/47 00:00:00",,,,1,,
"GM458AS","02/29/48 00:00:00",,,,1,,
"GM458AS","02/28/49 00:00:00",,,,1,,
"GM458AS","02/28/50 00:00:00",,,,1,,
"GM458AS","02/28/51 00:00:00",,,,1,,
"GM458AS","02/29/52 00:00:00",,,,1,,
"GM458AS","02/28/53 00:00:00",,,,1,,
"GM458AS","02/28/54 00:00:00",,,,1,,
"GM458AS","02/28/55 00:00:00",,,,1,,
"GM458AS","02/29/56 00:00:00",,,,1,,
"GM458AS","02/28/57 00:00:00",,,,1,,
"GM458AS","02/28/58 00:00:00",,,,1,,
"GM458AS","02/28/59 00:00:00",,,,1,,
"GM458AS","02/29/60 00:00:00",,,,1,,
"GM458AS","02/28/61 00:00:00",,,,1,,
"GM458AS","02/28/62 00:00:00",,,,1,,
"GM458AS","02/28/63 00:00:00",,,,1,,
"GM458AS","02/29/64 00:00:00",,,,1,,
"GM458AS","02/28/65 00:00:00",,,,1,,
"GM458AS","02/28/66 00:00:00",,,,1,,
"GM458AS","02/28/67 00:00:00",,,,1,,
"GM458AS","02/29/68 00:00:00",,,,1,,
"GM458AS","02/28/69 00:00:00",,,,1,,
"GM458AS","02/28/70 00:00:00",,,,1,,
"GM458AS","02/28/71 00:00:00",,,,1,,
"GM458AS","02/29/72 00:00:00",,,,1,,
"GM458AS","02/28/73 00:00:00",,,,1,,
"GM498AS","06/30/38 00:00:00",,,,1,,
"GM498AS","10/31/38 00:00:00",,,,1,,
"GM498AS","02/28/39 00:00:00",,,,1,,
"GM498AS","06/30/39 00:00:00",,,,1,,
"GM498AS","10/31/39 00:00:00",,,,1,,
"GM502AS","02/28/23 00:00:00","04/12/23 00:00:00",,,1,,
"GM502AS","02/29/24 00:00:00","03/12/24 00:00:00",,,1,,
"GM502AS","02/28/25 00:00:00","03/05/25 00:00:00",,,1,,
"GM502AS","02/28/26 00:00:00",,,,1,,
"GM502AS","02/28/27 00:00:00",,,,1,,
"GM502AS","02/29/28 00:00:00",,,,1,,
"GM502AS","02/28/29 00:00:00",,,,1,,
"GM502AS","02/28/30 00:00:00",,,,1,,
"GM502AS","02/28/31 00:00:00",,,,1,,
"GM502AS","02/29/32 00:00:00",,,,1,,
"GM502AS","02/28/33 00:00:00",,,,1,,
"GM502AS","02/28/34 00:00:00",,,,1,,
"GM502AS","02/28/35 00:00:00",,,,1,,
"GM502AS","02/29/36 00:00:00",,,,1,,
"GM502AS","02/28/37 00:00:00",,,,1,,
"GM502AS","02/28/38 00:00:00",,,,1,,
"GM502AS","02/28/39 00:00:00",,,,1,,
"GM502AS","02/29/40 00:00:00",,,,1,,
"GM502AS","02/28/41 00:00:00",,,,1,,
"GM502AS","02/28/42 00:00:00",,,,1,,
"GM502AS","02/28/43 00:00:00",,,,1,,
"GM502AS","02/29/44 00:00:00",,,,1,,
"GM502AS","02/28/45 00:00:00",,,,1,,
"GM502AS","02/28/46 00:00:00",,,,1,,
"GM502AS","02/28/47 00:00:00",,,,1,,
"GM502AS","02/29/48 00:00:00",,,,1,,
"GM502AS","02/28/49 00:00:00",,,,1,,
"GM502AS","02/28/50 00:00:00",,,,1,,
"GM502AS","02/28/51 00:00:00",,,,1,,
"GM502AS","02/29/52 00:00:00",,,,1,,
"GM502AS","02/28/53 00:00:00",,,,1,,
"GM502AS","02/28/54 00:00:00",,,,1,,
"GM502AS","02/28/55 00:00:00",,,,1,,
"GM502AS","02/29/56 00:00:00",,,,1,,
"GM502AS","02/28/57 00:00:00",,,,1,,
"GM502AS","02/28/58 00:00:00",,,,1,,
"GM502AS","02/28/59 00:00:00",,,,1,,
"GM502AS","02/29/60 00:00:00",,,,1,,
"GM502AS","02/28/61 00:00:00",,,,1,,
"GM502AS","02/28/62 00:00:00",,,,1,,
"GM502AS","02/28/63 00:00:00",,,,1,,
"GM502AS","02/29/64 00:00:00",,,,1,,
"GM502AS","02/28/65 00:00:00",,,,1,,
"GM502AS","02/28/66 00:00:00",,,,1,,
"GM502AS","02/28/67 00:00:00",,,,1,,
"GM502AS","02/29/68 00:00:00",,,,1,,
"GM502AS","02/28/69 00:00:00",,,,1,,
"GM502AS","02/28/70 00:00:00",,,,1,,
"GM502AS","02/28/71 00:00:00",,,,1,,
"GM502AS","02/29/72 00:00:00",,,,1,,
"GM502AS","02/28/73 00:00:00",,,,1,,
"GM564AS","07/31/33 00:00:00",,,,1,,
"GM564AS","11/30/33 00:00:00",,,,1,,
"GM564AS","03/31/34 00:00:00",,,,1,,
"GM564AS","07/31/34 00:00:00",,,,1,,
"GM564AS","11/30/34 00:00:00",,,,1,,
"GM564AS","03/31/35 00:00:00",,,,1,,
"GM564AS","07/31/35 00:00:00",,,,1,,
"GM564AS","11/30/35 00:00:00",,,,1,,
"GM564AS","03/31/36 00:00:00",,,,1,,
"GM564AS","07/31/36 00:00:00",,,,1,,
"GM564AS","11/30/36 00:00:00",,,,1,,
"GM564AS","03/31/37 00:00:00",,,,1,,
"GM564AS","07/31/37 00:00:00",,,,1,,
"GM564AS","11/30/37 00:00:00",,,,1,,
"GM564AS","03/31/38 00:00:00",,,,1,,
"GM564AS","07/31/38 00:00:00",,,,1,,
"GM564AS","11/30/38 00:00:00",,,,1,,
"GM564AS","03/31/39 00:00:00",,,,1,,
"GM564AS","07/31/39 00:00:00",,,,1,,
"GM564AS","11/30/39 00:00:00",,,,1,,
"GM565AS","03/31/23 00:00:00","04/27/23 00:00:00",,,1,,
"GM565AS","07/31/23 00:00:00","08/30/23 00:00:00",,,1,,
"GM565AS","11/30/23 00:00:00","12/28/23 00:00:00",,,1,,
"GM565AS","03/31/24 00:00:00","04/24/24 00:00:00",,,1,,
"GM565AS","07/31/24 00:00:00","08/28/24 00:00:00",,,1,,
"GM565AS","11/30/24 00:00:00","12/20/24 00:00:00",,,1,,
"GM565AS","03/31/25 00:00:00","04/28/25 00:00:00",,,1,,
"GM565AS","07/31/25 00:00:00","08/04/25 00:00:00",,,1,,
"GM565AS","11/30/25 00:00:00","12/22/25 00:00:00",,,1,,
"GM565AS","03/31/26 00:00:00",,,,1,,
"GM565AS","07/31/26 00:00:00",,,,1,,
"GM565AS","11/30/26 00:00:00",,,,1,,
"GM565AS","03/31/27 00:00:00",,,,1,,
"GM565AS","07/31/27 00:00:00",,,,1,,
"GM565AS","11/30/27 00:00:00",,,,1,,
"GM565AS","03/31/28 00:00:00",,,,1,,
"GM565AS","07/31/28 00:00:00",,,,1,,
"GM565AS","11/30/28 00:00:00",,,,1,,
"GM565AS","03/31/29 00:00:00",,,,1,,
"GM565AS","07/31/29 00:00:00",,,,1,,
"GM565AS","11/30/29 00:00:00",,,,1,,
"GM565AS","03/31/30 00:00:00",,,,1,,
"GM565AS","07/31/30 00:00:00",,,,1,,
"GM565AS","11/30/30 00:00:00",,,,1,,
"GM565AS","03/31/31 00:00:00",,,,1,,
"GM565AS","07/31/31 00:00:00",,,,1,,
"GM565AS","11/30/31 00:00:00",,,,1,,
"GM565AS","03/31/32 00:00:00",,,,1,,
"GM565AS","07/31/32 00:00:00",,,,1,,
"GM565AS","11/30/32 00:00:00",,,,1,,
"GM565AS","03/31/33 00:00:00",,,,1,,
"GM565AS","07/31/33 00:00:00",,,,1,,
"GM565AS","11/30/33 00:00:00",,,,1,,
"GM565AS","03/31/34 00:00:00",,,,1,,
"GM565AS","07/31/34 00:00:00",,,,1,,
"GM565AS","11/30/34 00:00:00",,,,1,,
"GM565AS","03/31/35 00:00:00",,,,1,,
"GM565AS","07/31/35 00:00:00",,,,1,,
"GM565AS","11/30/35 00:00:00",,,,1,,
"GM565AS","03/31/36 00:00:00",,,,1,,
"GM565AS","07/31/36 00:00:00",,,,1,,
"GM565AS","11/30/36 00:00:00",,,,1,,
"GM565AS","03/31/37 00:00:00",,,,1,,
"GM565AS","07/31/37 00:00:00",,,,1,,
"GM565AS","11/30/37 00:00:00",,,,1,,
"GM565AS","03/31/38 00:00:00",,,,1,,
"GM565AS","07/31/38 00:00:00",,,,1,,
"GM565AS","11/30/38 00:00:00",,,,1,,
"GM565AS","03/31/39 00:00:00",,,,1,,
"GM565AS","07/31/39 00:00:00",,,,1,,
"GM565AS","11/30/39 00:00:00",,,,1,,
"GM568AS","03/31/23 00:00:00","04/27/23 00:00:00",,,1,,
"GM568AS","07/31/23 00:00:00","08/30/23 00:00:00",,,1,,
"GM568AS","11/30/23 00:00:00","12/28/23 00:00:00",,,1,,
"GM568AS","03/31/24 00:00:00","04/24/24 00:00:00",,,1,,
"GM568AS","07/31/24 00:00:00","08/28/24 00:00:00",,,1,,
"GM568AS","11/30/24 00:00:00","12/20/24 00:00:00",,,1,,
"GM568AS","03/31/25 00:00:00","04/28/25 00:00:00",,,1,,
"GM568AS","07/31/25 00:00:00","08/04/25 00:00:00",,,1,,
"GM568AS","11/30/25 00:00:00","12/22/25 00:00:00",,,1,,
"GM568AS","03/31/26 00:00:00",,,,1,,
"GM568AS","07/31/26 00:00:00",,,,1,,
"GM568AS","11/30/26 00:00:00",,,,1,,
"GM568AS","03/31/27 00:00:00",,,,1,,
"GM568AS","07/31/27 00:00:00",,,,1,,
"GM568AS","11/30/27 00:00:00",,,,1,,
"GM568AS","03/31/28 00:00:00",,,,1,,
"GM568AS","07/31/28 00:00:00",,,,1,,
"GM568AS","11/30/28 00:00:00",,,,1,,
"GM568AS","03/31/29 00:00:00",,,,1,,
"GM568AS","07/31/29 00:00:00",,,,1,,
"GM568AS","11/30/29 00:00:00",,,,1,,
"GM568AS","03/31/30 00:00:00",,,,1,,
"GM568AS","07/31/30 00:00:00",,,,1,,
"GM568AS","11/30/30 00:00:00",,,,1,,
"GM568AS","03/31/31 00:00:00",,,,1,,
"GM568AS","07/31/31 00:00:00",,,,1,,
"GM568AS","11/30/31 00:00:00",,,,1,,
"GM568AS","03/31/32 00:00:00",,,,1,,
"GM568AS","07/31/32 00:00:00",,,,1,,
"GM568AS","11/30/32 00:00:00",,,,1,,
"GM568AS","03/31/33 00:00:00",,,,1,,
"GM568AS","07/31/33 00:00:00",,,,1,,
"GM568AS","11/30/33 00:00:00",,,,1,,
"GM568AS","03/31/34 00:00:00",,,,1,,
"GM568AS","07/31/34 00:00:00",,,,1,,
"GM568AS","11/30/34 00:00:00",,,,1,,
"GM568AS","03/31/35 00:00:00",,,,1,,
"GM568AS","07/31/35 00:00:00",,,,1,,
"GM569AS","07/31/37 00:00:00",,,,1,,
"GM569AS","11/30/37 00:00:00",,,,1,,
"GM569AS","03/31/38 00:00:00",,,,1,,
"GM569AS","07/31/38 00:00:00",,,,1,,
"GM569AS","11/30/38 00:00:00",,,,1,,
"GM569AS","03/31/39 00:00:00",,,,1,,
"GM569AS","07/31/39 00:00:00",,,,1,,
"GM569AS","11/30/39 00:00:00",,,,1,,
"FT028GF","05/31/23 00:00:00","06/22/23 00:00:00",,,1,,
"FT028GF","09/30/23 00:00:00","10/23/23 00:00:00",,,1,,
"FT028GF","01/31/24 00:00:00","02/26/24 00:00:00",,,1,,
"FT028GF","05/31/24 00:00:00","06/24/24 00:00:00",,,1,,
"FT028GF","09/30/24 00:00:00","10/23/24 00:00:00",,,1,,
"FT028GF","01/31/25 00:00:00","02/25/25 00:00:00",,,1,,
"FT028GF","05/31/25 00:00:00","06/26/25 00:00:00",,,1,,
"FT028GF","09/30/25 00:00:00","10/28/25 00:00:00",,,1,,
"FT028GF","01/31/26 00:00:00",,,,1,,
"FT028GF","05/31/26 00:00:00",,,,1,,
"FT028GF","09/30/26 00:00:00",,,,1,,
"FT028GF","01/31/27 00:00:00",,,,1,,
"FT028GF","05/31/27 00:00:00",,,,1,,
"FT028GF","09/30/27 00:00:00",,,,1,,
"FT028GF","01/31/28 00:00:00",,,,1,,
"FT028GF","05/31/28 00:00:00",,,,1,,
"FT028GF","09/30/28 00:00:00",,,,1,,
"FT028GF","01/31/29 00:00:00",,,,1,,
"FT028GF","05/31/29 00:00:00",,,,1,,
"FT028GF","09/30/29 00:00:00",,,,1,,
"FT028GF","01/31/30 00:00:00",,,,1,,
"FT028GF","05/31/30 00:00:00",,,,1,,
"FT028GF","09/30/30 00:00:00",,,,1,,
"FT028GF","01/31/31 00:00:00",,,,1,,
"FT028GF","05/31/31 00:00:00",,,,1,,
"FT028GF","09/30/31 00:00:00",,,,1,,
"FT028GF","01/31/32 00:00:00",,,,1,,
"FT028GF","05/31/32 00:00:00",,,,1,,
"FT028GF","09/30/32 00:00:00",,,,1,,
"FT028GF","01/31/33 00:00:00",,,,1,,
"FT028GF","05/31/33 00:00:00",,,,1,,
"FT028GF","09/30/33 00:00:00",,,,1,,
"FT028GF","01/31/34 00:00:00",,,,1,,
"FT028GF","05/31/34 00:00:00",,,,1,,
"FT028GF","09/30/34 00:00:00",,,,1,,
"FT028GF","01/31/35 00:00:00",,,,1,,
"FT028GF","05/31/35 00:00:00",,,,1,,
"FT028GF","09/30/35 00:00:00",,,,1,,
"FT028GF","01/31/36 00:00:00",,,,1,,
"FT028GF","05/31/36 00:00:00",,,,1,,
"FT028GF","09/30/36 00:00:00",,,,1,,
"FT028GF","01/31/37 00:00:00",,,,1,,
"FT028GF","05/31/37 00:00:00",,,,1,,
"FT028GF","09/30/37 00:00:00",,,,1,,
"FT028GF","01/31/38 00:00:00",,,,1,,
"FT028GF","05/31/38 00:00:00",,,,1,,
"FT028GF","09/30/38 00:00:00",,,,1,,
"GV030WF","05/31/32 00:00:00",,,,1,,
"FT028GF","01/31/39 00:00:00",,,,1,,
"FT028GF","05/31/39 00:00:00",,,,1,,
"FT028GF","09/30/39 00:00:00",,,,1,,
"FT028GF","01/31/40 00:00:00",,,,1,,
"HB081MK","09/30/25 00:00:00","11/11/25 00:00:00",,,1,,
"HB081MK","09/30/26 00:00:00",,,,1,,
"HB081MK","09/30/27 00:00:00",,,,1,,
"HB081MK","09/30/28 00:00:00",,,,1,,
"HB081MK","09/30/29 00:00:00",,,,1,,
"HB081MK","09/30/30 00:00:00",,,,1,,
"HB081MK","09/30/31 00:00:00",,,,1,,
"HB081MK","09/30/32 00:00:00",,,,1,,
"HB081MK","09/30/33 00:00:00",,,,1,,
"HB081MK","09/30/34 00:00:00",,,,1,,
"HB081MK","09/30/35 00:00:00",,,,1,,
"HB081MK","09/30/36 00:00:00",,,,1,,
"HB081MK","09/30/37 00:00:00",,,,1,,
"HB081MK","09/30/38 00:00:00",,,,1,,
"HB081MK","09/30/39 00:00:00",,,,1,,
"HB081MK","09/30/40 00:00:00",,,,1,,
"HB081MK","09/30/41 00:00:00",,,,1,,
"HB081MK","09/30/42 00:00:00",,,,1,,
"HB081MK","09/30/43 00:00:00",,,,1,,
"HB081MK","09/30/44 00:00:00",,,,1,,
"HB081MK","09/30/45 00:00:00",,,,1,,
"HB081MK","09/30/46 00:00:00",,,,1,,
"HB081MK","09/30/47 00:00:00",,,,1,,
"HB081MK","09/30/48 00:00:00",,,,1,,
"HB081MK","09/30/49 00:00:00",,,,1,,
"HB081MK","09/30/50 00:00:00",,,,1,,
"HB081MK","09/30/51 00:00:00",,,,1,,
"HB081MK","09/30/52 00:00:00",,,,1,,
"HB081MK","09/30/53 00:00:00",,,,1,,
"HB081MK","09/30/54 00:00:00",,,,1,,
"HB081MK","09/30/55 00:00:00",,,,1,,
"HB081MK","09/30/56 00:00:00",,,,1,,
"HB081MK","09/30/57 00:00:00",,,,1,,
"HB081MK","09/30/58 00:00:00",,,,1,,
"HB081MK","09/30/59 00:00:00",,,,1,,
"HB081MK","09/30/60 00:00:00",,,,1,,
"HB081MK","09/30/61 00:00:00",,,,1,,
"HB081MK","09/30/62 00:00:00",,,,1,,
"HB081MK","09/30/63 00:00:00",,,,1,,
"HB081MK","09/30/64 00:00:00",,,,1,,
"HB081MK","09/30/65 00:00:00",,,,1,,
"HB081MK","09/30/66 00:00:00",,,,1,,
"HB081MK","09/30/67 00:00:00",,,,1,,
"HB081MK","09/30/68 00:00:00",,,,1,,
"HB081MK","09/30/69 00:00:00",,,,1,,
"HB081MK","09/30/70 00:00:00",,,,1,,
"HB081MK","09/30/71 00:00:00",,,,1,,
"HB081MK","09/30/72 00:00:00",,,,1,,
"HB081MK","09/30/73 00:00:00",,,,1,,
"HB081MK","09/30/74 00:00:00",,,,1,,
"ER514VY","06/30/26 00:00:00",,,,1,,
"DR693ZB","06/30/23 00:00:00","07/18/23 00:00:00",,,1,,
"DR693ZB","10/31/23 00:00:00","11/24/23 00:00:00",,,1,,
"DR693ZB","02/29/24 00:00:00","03/18/24 00:00:00",,,1,,
"DR693ZB","06/30/24 00:00:00","07/26/24 00:00:00",,,1,,
"DR693ZB","10/31/24 00:00:00","11/27/24 00:00:00",,,1,,
"DR693ZB","02/28/25 00:00:00","03/26/25 00:00:00",,,1,,
"ER514VY","06/30/27 00:00:00",,,,1,,
"ER514VY","06/30/28 00:00:00",,,,1,,
"ER514VY","06/30/29 00:00:00",,,,1,,
"ER514VY","06/30/30 00:00:00",,,,1,,
"ER514VY","06/30/31 00:00:00",,,,1,,
"ER514VY","06/30/32 00:00:00",,,,1,,
"ER514VY","06/30/33 00:00:00",,,,1,,
"ER514VY","06/30/34 00:00:00",,,,1,,
"ER514VY","06/30/35 00:00:00",,,,1,,
"ER514VY","06/30/36 00:00:00",,,,1,,
"ER514VY","06/30/37 00:00:00",,,,1,,
"ER514VY","06/30/38 00:00:00",,,,1,,
